id_scenario,id_run,period,id,a
1,1,48,5,1
1,1,48,6,1
1,1,48,7,1
1,1,48,8,1
1,1,48,9,1
1,1,49,0,1
1,1,49,1,1
1,1,49,2,1
1,1,49,3,1
1,1,49,4,1
1,1,49,5,1
1,1,49,6,1
1,1,49,7,1
1,1,49,8,1
1,1,49,9,1
1,1,50,0,1
1,1,50,1,1
1,1,50,2,1
1,1,50,3,1
1,1,50,4,1
1,1,50,5,1
1,1,50,6,1
1,1,50,7,1
1,1,50,8,1
1,1,50,9,1
1,1,51,0,1
1,1,51,1,1
1,1,51,2,1
1,1,51,3,1
1,1,51,4,1
1,1,51,5,1
1,1,51,6,1
1,1,51,7,1
1,1,51,8,1
1,1,51,9,1
1,1,52,0,1
1,1,52,1,1
1,1,52,2,1
1,1,52,3,1
1,1,52,4,1
1,1,52,5,1
1,1,52,6,1
1,1,52,7,1
1,1,52,8,1
1,1,52,9,1
1,1,53,0,1
1,1,53,1,1
1,1,53,2,1
1,1,53,3,1
1,1,53,4,1
1,1,53,5,1
1,1,53,6,1
1,1,53,7,1
1,1,53,8,1
1,1,53,9,1
1,1,54,0,1
1,1,54,1,1
1,1,54,2,1
1,1,54,3,1
1,1,54,4,1
1,1,54,5,1
1,1,54,6,1
1,1,54,7,1
1,1,54,8,1
1,1,54,9,1
1,1,55,0,1
1,1,55,1,1
1,1,55,2,1
1,1,55,3,1
1,1,55,4,1
1,1,55,5,1
1,1,55,6,1
1,1,55,7,1
1,1,55,8,1
1,1,55,9,1
1,1,56,0,1
1,1,56,1,1
1,1,56,2,1
1,1,56,3,1
1,1,56,4,1
1,1,56,5,1
1,1,56,6,1
1,1,56,7,1
1,1,56,8,1
1,1,56,9,1
1,1,57,0,1
1,1,57,1,1
1,1,57,2,1
1,1,57,3,1
1,1,57,4,1
1,1,57,5,1
1,1,57,6,1
1,1,57,7,1
1,1,57,8,1
1,1,57,9,1
1,1,58,0,1
1,1,58,1,1
1,1,58,2,1
1,1,58,3,1
1,1,58,4,1
1,1,58,5,1
1,1,58,6,1
1,1,58,7,1
1,1,58,8,1
1,1,58,9,1
1,1,59,0,1
1,1,59,1,1
1,1,59,2,1
1,1,59,3,1
1,1,59,4,1
1,1,59,5,1
1,1,59,6,1
1,1,59,7,1
1,1,59,8,1
1,1,59,9,1
1,1,60,0,1
1,1,60,1,1
1,1,60,2,1
1,1,60,3,1
1,1,60,4,1
1,1,60,5,1
1,1,60,6,1
1,1,60,7,1
1,1,60,8,1
1,1,60,9,1
1,1,61,0,1
1,1,61,1,1
1,1,61,2,1
1,1,61,3,1
1,1,61,4,1
1,1,61,5,1
1,1,61,6,1
1,1,61,7,1
1,1,61,8,1
1,1,61,9,1
1,1,62,0,1
1,1,62,1,1
1,1,62,2,1
1,1,62,3,1
1,1,62,4,1
1,1,62,5,1
1,1,62,6,1
1,1,62,7,1
1,1,62,8,1
1,1,62,9,1
1,1,63,0,1
1,1,63,1,1
1,1,63,2,1
1,1,63,3,1
1,1,63,4,1
1,1,63,5,1
1,1,63,6,1
1,1,63,7,1
1,1,63,8,1
1,1,63,9,1
1,1,64,0,1
1,1,64,1,1
1,1,64,2,1
1,1,64,3,1
1,1,64,4,1
1,1,64,5,1
1,1,64,6,1
1,1,64,7,1
1,1,64,8,1
1,1,64,9,1
1,1,65,0,1
1,1,65,1,1
1,1,65,2,1
1,1,65,3,1
1,1,65,4,1
1,1,65,5,1
1,1,65,6,1
1,1,65,7,1
1,1,65,8,1
1,1,65,9,1
1,1,66,0,1
1,1,66,1,1
1,1,66,2,1
1,1,66,3,1
1,1,66,4,1
1,1,66,5,1
1,1,66,6,1
1,1,66,7,1
1,1,66,8,1
1,1,66,9,1
1,1,67,0,1
1,1,67,1,1
1,1,67,2,1
1,1,67,3,1
1,1,67,4,1
1,1,67,5,1
1,1,67,6,1
1,1,67,7,1
1,1,67,8,1
1,1,67,9,1
1,1,68,0,1
1,1,68,1,1
1,1,68,2,1
1,1,68,3,1
1,1,68,4,1
1,1,68,5,1
1,1,68,6,1
1,1,68,7,1
1,1,68,8,1
1,1,68,9,1
1,1,69,0,1
1,1,69,1,1
1,1,69,2,1
1,1,69,3,1
1,1,69,4,1
1,1,69,5,1
1,1,69,6,1
1,1,69,7,1
1,1,69,8,1
1,1,69,9,1
1,1,70,0,1
1,1,70,1,1
1,1,70,2,1
1,1,70,3,1
1,1,70,4,1
1,1,70,5,1
1,1,70,6,1
1,1,70,7,1
1,1,70,8,1
1,1,70,9,1
1,1,71,0,1
1,1,71,1,1
1,1,71,2,1
1,1,71,3,1
1,1,71,4,1
1,1,71,5,1
1,1,71,6,1
1,1,71,7,1
1,1,71,8,1
1,1,71,9,1
1,1,72,0,1
1,1,72,1,1
1,1,72,2,1
1,1,72,3,1
1,1,72,4,1
1,1,72,5,1
1,1,72,6,1
1,1,72,7,1
1,1,72,8,1
1,1,72,9,1
1,1,73,0,1
1,1,73,1,1
1,1,73,2,1
1,1,73,3,1
1,1,73,4,1
1,1,73,5,1
1,1,73,6,1
1,1,73,7,1
1,1,73,8,1
1,1,73,9,1
1,1,74,0,1
1,1,74,1,1
1,1,74,2,1
1,1,74,3,1
1,1,74,4,1
1,1,74,5,1
1,1,74,6,1
1,1,74,7,1
1,1,74,8,1
1,1,74,9,1
1,1,75,0,1
1,1,75,1,1
1,1,75,2,1
1,1,75,3,1
1,1,75,4,1
1,1,75,5,1
1,1,75,6,1
1,1,75,7,1
1,1,75,8,1
1,1,75,9,1
1,1,76,0,1
1,1,76,1,1
1,1,76,2,1
1,1,76,3,1
1,1,76,4,1
1,1,76,5,1
1,1,76,6,1
1,1,76,7,1
1,1,76,8,1
1,1,76,9,1
1,1,77,0,1
1,1,77,1,1
1,1,77,2,1
1,1,77,3,1
1,1,77,4,1
1,1,77,5,1
1,1,77,6,1
1,1,77,7,1
1,1,77,8,1
1,1,77,9,1
1,1,78,0,1
1,1,78,1,1
1,1,78,2,1
1,1,78,3,1
1,1,78,4,1
1,1,78,5,1
1,1,78,6,1
1,1,78,7,1
1,1,78,8,1
1,1,78,9,1
1,1,79,0,1
1,1,79,1,1
1,1,79,2,1
1,1,79,3,1
1,1,79,4,1
1,1,79,5,1
1,1,79,6,1
1,1,79,7,1
1,1,79,8,1
1,1,79,9,1
1,1,80,0,1
1,1,80,1,1
1,1,80,2,1
1,1,80,3,1
1,1,80,4,1
1,1,80,5,1
1,1,80,6,1
1,1,80,7,1
1,1,80,8,1
1,1,80,9,1
1,1,81,0,1
1,1,81,1,1
1,1,81,2,1
1,1,81,3,1
1,1,81,4,1
1,1,81,5,1
1,1,81,6,1
1,1,81,7,1
1,1,81,8,1
1,1,81,9,1
1,1,82,0,1
1,1,82,1,1
1,1,82,2,1
1,1,82,3,1
1,1,82,4,1
1,1,82,5,1
1,1,82,6,1
1,1,82,7,1
1,1,82,8,1
1,1,82,9,1
1,1,83,0,1
1,1,83,1,1
1,1,83,2,1
1,1,83,3,1
1,1,83,4,1
1,1,83,5,1
1,1,83,6,1
1,1,83,7,1
1,1,83,8,1
1,1,83,9,1
1,1,84,0,1
1,1,84,1,1
1,1,84,2,1
1,1,84,3,1
1,1,84,4,1
1,1,84,5,1
1,1,84,6,1
1,1,84,7,1
1,1,84,8,1
1,1,84,9,1
1,1,85,0,1
1,1,85,1,1
1,1,85,2,1
1,1,85,3,1
1,1,85,4,1
1,1,85,5,1
1,1,85,6,1
1,1,85,7,1
1,1,85,8,1
1,1,85,9,1
1,1,86,0,1
1,1,86,1,1
1,1,86,2,1
1,1,86,3,1
1,1,86,4,1
1,1,86,5,1
1,1,86,6,1
1,1,86,7,1
1,1,86,8,1
1,1,86,9,1
1,1,87,0,1
1,1,87,1,1
1,1,87,2,1
1,1,87,3,1
1,1,87,4,1
1,1,87,5,1
1,1,87,6,1
1,1,87,7,1
1,1,87,8,1
1,1,87,9,1
1,1,88,0,1
1,1,88,1,1
1,1,88,2,1
1,1,88,3,1
1,1,88,4,1
1,1,88,5,1
1,1,88,6,1
1,1,88,7,1
1,1,88,8,1
1,1,88,9,1
1,1,89,0,1
1,1,89,1,1
1,1,89,2,1
1,1,89,3,1
1,1,89,4,1
1,1,89,5,1
1,1,89,6,1
1,1,89,7,1
1,1,89,8,1
1,1,89,9,1
1,1,90,0,1
1,1,90,1,1
1,1,90,2,1
1,1,90,3,1
1,1,90,4,1
1,1,90,5,1
1,1,90,6,1
1,1,90,7,1
1,1,90,8,1
1,1,90,9,1
1,1,91,0,1
1,1,91,1,1
1,1,91,2,1
1,1,91,3,1
1,1,91,4,1
1,1,91,5,1
1,1,91,6,1
1,1,91,7,1
1,1,91,8,1
1,1,91,9,1
1,1,92,0,1
1,1,92,1,1
1,1,92,2,1
1,1,92,3,1
1,1,92,4,1
1,1,92,5,1
1,1,92,6,1
1,1,92,7,1
1,1,92,8,1
1,1,92,9,1
1,1,93,0,1
1,1,93,1,1
1,1,93,2,1
1,1,93,3,1
1,1,93,4,1
1,1,93,5,1
1,1,93,6,1
1,1,93,7,1
1,1,93,8,1
1,1,93,9,1
1,1,94,0,1
1,1,94,1,1
1,1,94,2,1
1,1,94,3,1
1,1,94,4,1
1,1,94,5,1
1,1,94,6,1
1,1,94,7,1
1,1,94,8,1
1,1,94,9,1
1,1,95,0,1
1,1,95,1,1
1,1,95,2,1
1,1,95,3,1
1,1,95,4,1
1,1,95,5,1
1,1,95,6,1
1,1,95,7,1
1,1,95,8,1
1,1,95,9,1
1,1,96,0,1
1,1,96,1,1
1,1,96,2,1
1,1,96,3,1
1,1,96,4,1
1,1,96,5,1
1,1,96,6,1
1,1,96,7,1
1,1,96,8,1
1,1,96,9,1
1,1,97,0,1
1,1,97,1,1
1,1,97,2,1
1,1,97,3,1
1,1,97,4,1
1,1,97,5,1
1,1,97,6,1
1,1,97,7,1
1,1,97,8,1
1,1,97,9,1
1,1,98,0,1
1,1,98,1,1
1,1,98,2,1
1,1,98,3,1
1,1,98,4,1
1,1,98,5,1
1,1,98,6,1
1,1,98,7,1
1,1,98,8,1
1,1,98,9,1
1,1,99,0,1
1,1,99,1,1
1,1,99,2,1
1,1,99,3,1
1,1,99,4,1
1,1,99,5,1
1,1,99,6,1
1,1,99,7,1
1,1,99,8,1
1,1,99,9,1
